SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,1622 Ixias Ct,San Jose,CA,95124,261000,3,2.0,,1057,6628,1964,,247,,,,,http://www.redfin.com/CA/San-Jose/1622-Ixias-Ct-95124/home/1302068,,,N,Y,37.2299653,-121.9055076
PAST SALE,,Single Family Residential,1669 Hyacinth Ln,San Jose,CA,95124,53900,3,2.0,,1176,6139,1963,,46,,,,,http://www.redfin.com/CA/San-Jose/1669-Hyacinth-Ln-95124/home/1647946,,,N,Y,37.2304312,-121.9075304
PAST SALE,,Single Family Residential,5787 Rudy Ct,San Jose,CA,95124,155000,3,2.0,,1540,8671,1977,,101,,,,,http://www.redfin.com/CA/San-Jose/5787-Rudy-Ct-95124/home/1478806,,,N,Y,37.2314275,-121.9065301
PAST SALE,,Single Family Residential,1649 Canna Ln,San Jose,CA,95124,273000,4,2.0,,1744,6898,1977,,157,,,,,http://www.redfin.com/CA/San-Jose/1649-Canna-Ln-95124/home/1534922,,,N,Y,37.231073,-121.9067079
PAST SALE,,Multi-Family (2-4 Unit),5777 Lilac Blossom Ln,San Jose,CA,95124,1280000,,,,2788,6363,1986,,459,,,,,http://www.redfin.com/CA/San-Jose/5777-Lilac-Blossom-Ln-95124/home/1758601,,,N,Y,37.2319329,-121.9072318
PAST SALE,,Single Family Residential,1698 Hyacinth Ln,San Jose,CA,95124,250500,4,3.0,,3543,7926,1981,,71,,,,,http://www.redfin.com/CA/San-Jose/1698-Hyacinth-Ln-95124/home/737010,,,N,Y,37.2303495,-121.9093086
PAST SALE,,Single Family Residential,5905 Vista Loop,San Jose,CA,95124,221000,4,3.0,,2564,12033,1981,,86,,,,,http://www.redfin.com/CA/San-Jose/5905-Vista-Loop-95124/home/1066099,,,N,Y,37.2300386,-121.909153
PAST SALE,,Single Family Residential,5914 Deerland Ct,San Jose,CA,95124,525000,4,3.0,,3335,9308,1981,,157,,,,,http://www.redfin.com/CA/San-Jose/5914-Deerland-Ct-95124/home/842568,,,N,Y,37.2295588,-121.9086195
PAST SALE,,Single Family Residential,5906 Deerland Ct,San Jose,CA,95124,519000,4,3.0,,3335,9103,1981,,156,,,,,http://www.redfin.com/CA/San-Jose/5906-Deerland-Ct-95124/home/1297772,,,N,Y,37.230014,-121.9084195
PAST SALE,,Single Family Residential,1682 Hyacinth Ln,San Jose,CA,95124,235000,4,3.0,,3335,8022,1981,,70,,,,,http://www.redfin.com/CA/San-Jose/1682-Hyacinth-Ln-95124/home/1780885,,,N,Y,37.2303903,-121.9084195
PAST SALE,March-29-2013,Single Family Residential,1634 IXIAS Ct,San Jose,CA,95124,764000,3,2.0,San Jose,1286,6360,1963,2623,594,,Sold,,,http://www.redfin.com/CA/San-Jose/1634-Ixias-Ct-95124/home/1086881,MLSListings,ML81305056,N,Y,37.2299466,-121.9063967
PAST SALE,May-3-2011,Single Family Residential,1623 IXIAS Ct,San Jose,CA,95124,640000,3,2.0,San Jose,1684,6360,1963,3319,380,,Sold,,,http://www.redfin.com/CA/San-Jose/1623-Ixias-Ct-95124/home/602001,MLSListings,ML81109805,N,Y,37.2304279,-121.9055965
PAST SALE,,Single Family Residential,1644 Canna Ln,San Jose,CA,95124,312000,4,2.0,,1744,6000,1977,,179,,,,,http://www.redfin.com/CA/San-Jose/1644-Canna-Ln-95124/home/758668,,,N,Y,37.2307124,-121.9065301
PAST SALE,November-1-2016,Single Family Residential,1674 Canna Ln,SAN JOSE,CA,95124,1150000,3,2.0,SAN JOSE,1315,7000,1968,1310,875,,Sold,,,http://www.redfin.com/CA/San-Jose/1674-Canna-Ln-95124/home/1405914,MLSListings,ML81625984,N,Y,37.231076,-121.9079527
PAST SALE,July-8-2016,Single Family Residential,1650 Canna Ln,SAN JOSE,CA,95124,1155000,3,2.0,SAN JOSE,1569,6336,1977,1426,736,,Sold,,,http://www.redfin.com/CA/San-Jose/1650-Canna-Ln-95124/home/1841379,MLSListings,ML81588351,N,Y,37.2306543,-121.9069747
PAST SALE,October-1-2009,Single Family Residential,1673 ZINNIA Ln,San Jose,CA,95124,735000,4,2.0,San Jose,1580,7620,1970,3898,465,,Sold,,,http://www.redfin.com/CA/San-Jose/1673-Zinnia-Ln-95124/home/1598380,MLSListings,ML80939071,N,Y,37.2317849,-121.907597
PAST SALE,March-27-2014,Single Family Residential,1695 HYACINTH Ln,San Jose,CA,95124,880000,3,2.0,San Jose,1440,5917,1962,2260,611,,Sold,,,http://www.redfin.com/CA/San-Jose/1695-Hyacinth-Ln-95124/home/1405911,MLSListings,ML81405243,N,Y,37.2307936,-121.9090196
PAST SALE,October-1-2008,Single Family Residential,1635 CANNA Ln,San Jose,CA,95124,767000,4,2.0,San Jose,1744,6077,1977,4263,440,,Sold,,,http://www.redfin.com/CA/San-Jose/1635-Canna-Ln-95124/home/875115,MLSListings,ML80832010,N,Y,37.2310872,-121.9059077
PAST SALE,August-12-2010,Single Family Residential,1689 CANNA Ln,San Jose,CA,95124,725000,4,2.0,San Jose,1846,6039,1962,3583,393,,Sold,,,http://www.redfin.com/CA/San-Jose/1689-Canna-Ln-95124/home/1534964,MLSListings,ML81001136,N,Y,37.2314868,-121.9088418
PAST SALE,,Single Family Residential,1665 Hyacinth Ln,San Jose,CA,95124,900000,4,2.0,,1717,6000,1963,,524,,,,,http://www.redfin.com/CA/San-Jose/1665-Hyacinth-Ln-95124/home/1781093,,,N,Y,37.2301046,-121.9075526
PAST SALE,,Multi-Family (2-4 Unit),1651 Canna Ln,San Jose,CA,95124,889000,,,,2736,6837,1980,,325,,,,,http://www.redfin.com/CA/San-Jose/1651-Canna-Ln-95124/home/918054,,,N,Y,37.231471,-121.906842
PAST SALE,October-26-2011,Single Family Residential,1660 HYACINTH Ln,San Jose,CA,95124,850000,3,2.5,San Jose,2187,9216,1963,3143,389,,Sold,,,http://www.redfin.com/CA/San-Jose/1660-Hyacinth-Ln-95124/home/653835,MLSListings,ML81141597,N,Y,37.2294918,-121.9081527
PAST SALE,December-5-2016,Single Family Residential,1694 Hyacinth Ln,SAN JOSE,CA,95124,1497500,4,3.0,SAN JOSE,3531,8700,1981,1276,424,,Sold,,,http://www.redfin.com/CA/San-Jose/1694-Hyacinth-Ln-95124/home/1419379,MLSListings,ML81628403,N,Y,37.230353,-121.9091085
PAST SALE,October-24-2014,Single Family Residential,1647 HYACINTH Ln,San Jose,CA,95124,900000,3,2.0,San Jose,1176,6000,1963,2049,765,,Sold,,,http://www.redfin.com/CA/San-Jose/1647-Hyacinth-Ln-95124/home/1743459,MLSListings,ML81433552,N,Y,37.2296429,-121.9067079
PAST SALE,October-29-2004,Single Family Residential,1635 HYACINTH Ln,San Jose,CA,95124,710000,3,2.0,San Jose,1706,6200,1968,5696,416,,Sold,,,http://www.redfin.com/CA/San-Jose/1635-Hyacinth-Ln-95124/home/919736,MLSListings,ML80424998,N,Y,37.2296571,-121.9059077
PAST SALE,February-6-2008,Single Family Residential,1643 HYACINTH Ln,San Jose,CA,95124,700000,3,2.0,San Jose,1286,5662,1963,4501,544,,Sold,,,http://www.redfin.com/CA/San-Jose/1643-Hyacinth-Ln-95124/home/1553375,MLSListings,ML80772419,N,Y,37.2296586,-121.9065301
PAST SALE,,Single Family Residential,5902 Deerland Ct,San Jose,CA,95124,240000,4,3.0,,3335,8191,1981,,72,,,,,http://www.redfin.com/CA/San-Jose/5902-Deerland-Ct-95124/home/918087,,,N,Y,37.2300359,-121.9085973
PAST SALE,,Single Family Residential,1690 Canna Ln,San Jose,CA,95124,210000,3,2.0,,2155,6003,1962,,97,,,,,http://www.redfin.com/CA/San-Jose/1690-Canna-Ln-95124/home/1534961,,,N,Y,37.2310728,-121.9088418
PAST SALE,,Single Family Residential,1640 Ixias Ct,San Jose,CA,95124,255000,3,2.0,,1286,6676,1963,,198,,,,,http://www.redfin.com/CA/San-Jose/1640-Ixias-Ct-95124/home/1639289,,,N,Y,37.2299173,-121.9067968
PAST SALE,April-17-2017,Single Family Residential,1687 Hyacinth Ln,SAN JOSE,CA,95124,1180000,4,3.0,SAN JOSE,1449,5917,1962,1143,814,,Sold,,,http://www.redfin.com/CA/San-Jose/1687-Hyacinth-Ln-95124/home/1609361,MLSListings,ML81642076,N,Y,37.2307886,-121.9085973
PAST SALE,,Single Family Residential,1627 Ixias Ct,San Jose,CA,95124,1085000,3,2.0,,1568,6367,1963,,692,,,,,http://www.redfin.com/CA/San-Jose/1627-Ixias-Ct-95124/home/1756586,,,N,Y,37.2304208,-121.9059966
PAST SALE,,Single Family Residential,1624 Ixias Ct,San Jose,CA,95124,135000,3,2.0,,1286,6360,1963,,105,,,,,http://www.redfin.com/CA/San-Jose/1624-Ixias-Ct-95124/home/1145215,,,N,Y,37.2299229,-121.9057744
PAST SALE,,Multi-Family (2-4 Unit),1663 Canna Ln,San Jose,CA,95124,759500,,,,2736,6061,1980,,278,,,,,http://www.redfin.com/CA/San-Jose/1663-Canna-Ln-95124/home/1519681,,,N,Y,37.231488,-121.907268
PAST SALE,May-26-2006,Single Family Residential,1670 HYACINTH Ln,San Jose,CA,95124,675000,3,2.0,San Jose,1176,6969,1967,5122,574,,Sold,,,http://www.redfin.com/CA/San-Jose/1670-Hyacinth-Ln-95124/home/1187149,MLSListings,ML80618475,N,Y,37.2303951,-121.9081527
PAST SALE,January-3-2005,Single Family Residential,5799 RUDY Dr,San Jose,CA,95124,710000,3,2.0,San Jose,1540,6930,1983,5630,461,,Sold,,,http://www.redfin.com/CA/San-Jose/5799-Rudy-Dr-95124/home/1534971,MLSListings,ML80435077,N,Y,37.231404,-121.9057299
PAST SALE,June-29-2006,Single Family Residential,1678 CANNA Ln,San Jose,CA,95124,771000,3,2.0,CUSTOM,1523,6969,1972,5088,506,,Sold,,,http://www.redfin.com/CA/San-Jose/1678-Canna-Ln-95124/home/920645,MLSListings,ML80629912,N,Y,37.2310725,-121.9081527
PAST SALE,May-16-2014,Single Family Residential,1697 CANNA Ln,San Jose,CA,95124,910000,3,2.0,San Jose,1610,6200,1962,2210,565,,Sold,,,http://www.redfin.com/CA/San-Jose/1697-Canna-Ln-95124/home/920652,MLSListings,ML81410841,N,Y,37.2315039,-121.9092864
PAST SALE,October-22-2019,Single Family Residential,5910 Deerland Ct,SAN JOSE,CA,95124,2240000,4,3.0,SAN JOSE,3535,11533,1981,225,634,,Sold,,,http://www.redfin.com/CA/San-Jose/5910-Deerland-Ct-95124/home/1069164,MLSListings,ML81766987,N,Y,37.2295624,-121.9084195
PAST SALE,October-3-2017,Single Family Residential,1666 Canna Ln,SAN JOSE,CA,95124,1420000,4,2.0,SAN JOSE,1580,6800,1969,974,899,,Sold,,,http://www.redfin.com/CA/San-Jose/1666-Canna-Ln-95124/home/1818907,MLSListings,ML81677234,N,Y,37.2310334,-121.9075304
PAST SALE,,Single Family Residential,1633 Hyacinth Ln,San Jose,CA,95124,600000,4,3.0,,2425,6730,1963,,247,,,,,http://www.redfin.com/CA/San-Jose/1633-Hyacinth-Ln-95124/home/1718540,,,N,Y,37.2296861,-121.9056854
PAST SALE,,Single Family Residential,1699 Hyacinth Ln,San Jose,CA,95124,275000,4,2.0,,1364,6158,1962,,202,,,,,http://www.redfin.com/CA/San-Jose/1699-Hyacinth-Ln-95124/home/1431880,,,N,Y,37.2308022,-121.9092419
PAST SALE,,Single Family Residential,5781 Rudy Ct,San Jose,CA,95124,72500,4,2.0,,1744,10068,1977,,42,,,,,http://www.redfin.com/CA/San-Jose/5781-Rudy-Ct-95124/home/1692241,,,N,Y,37.2318038,-121.9065301
PAST SALE,November-22-2000,Single Family Residential,1649 HYACINTH Ln,San Jose,CA,95124,540000,4,2.0,CUSTOMIZED PYRM,1680,4500,,7133,321,,Sold,,,http://www.redfin.com/CA/San-Jose/1649-Hyacinth-Ln-95124/home/919740,MLSListings,ML80042711,N,Y,37.2296382,-121.9069747
PAST SALE,November-29-2001,Single Family Residential,1675 HYACINTH Ln,San Jose,CA,95124,545000,4,2.0,San Jose,1777,6500,,6761,307,,Sold,,,http://www.redfin.com/CA/San-Jose/1675-Hyacinth-Ln-95124/home/1086860,MLSListings,ML80156759,N,Y,37.2307495,-121.9079749
PAST SALE,November-25-2003,Single Family Residential,1679 HYACINTH Ln,San Jose,CA,95124,599000,3,2.0,UP SCALE,1517,6930,1977,6035,395,,Sold,,,http://www.redfin.com/CA/San-Jose/1679-Hyacinth-Ln-95124/home/919708,MLSListings,ML80354512,N,Y,37.2308079,-121.9082194
PAST SALE,March-30-2007,Single Family Residential,1633 IXIAS Ct,San Jose,CA,95124,728000,3,2.0,San Jose,1176,6098,1969,4814,619,,Sold,,,http://www.redfin.com/CA/San-Jose/1633-Ixias-Ct-95124/home/919728,MLSListings,ML80710241,N,Y,37.2304004,-121.9064412
PAST SALE,,Single Family Residential,1686 Canna Ln,San Jose,CA,95124,165000,4,2.0,,1364,5958,1962,,121,,,,,http://www.redfin.com/CA/San-Jose/1686-Canna-Ln-95124/home/919670,,,N,Y,37.2310642,-121.9086195
PAST SALE,,Single Family Residential,1630 Ixias Ct,San Jose,CA,95124,200000,3,2.0,,1176,6480,1963,,170,,,,,http://www.redfin.com/CA/San-Jose/1630-Ixias-Ct-95124/home/1126703,,,N,Y,37.2299605,-121.9061716
PAST SALE,October-14-2001,Single Family Residential,5775 RUDY Ct,San Jose,CA,95124,512000,4,2.0,San Jose,1744,6500,,6807,294,,Sold,,,http://www.redfin.com/CA/San-Jose/5775-Rudy-Ct-95124/home/1447437,MLSListings,ML80138187,N,Y,37.2318352,-121.9061745
PAST SALE,,Single Family Residential,1632 Canna Ln,San Jose,CA,95124,335000,4,2.0,,1744,6071,1977,,192,,,,,http://www.redfin.com/CA/San-Jose/1632-Canna-Ln-95124/home/1552330,,,N,Y,37.230689,-121.9057299
PAST SALE,,Single Family Residential,5795 Rudy Dr,San Jose,CA,95124,280000,3,2.0,,1569,6370,1977,,178,,,,,http://www.redfin.com/CA/San-Jose/5795-Rudy-Dr-95124/home/1503564,,,N,Y,37.2314259,-121.9059077
PAST SALE,March-28-2016,Single Family Residential,5785 Lilac Blossom Ln,SAN JOSE,CA,95124,1385000,5,4.0,SAN JOSE,2736,7888,1986,1528,506,,Sold,,,http://www.redfin.com/CA/San-Jose/5785-Lilac-Blossom-Ln-95124/home/1360141,MLSListings,ML81577249,N,Y,37.2317449,-121.907182
PAST SALE,May-30-2007,Single Family Residential,5785 RUDY Ct,San Jose,CA,95124,814500,3,2.0,San Jose,1569,6500,1983,4753,519,,Sold,,,http://www.redfin.com/CA/San-Jose/5785-Rudy-Ct-95124/home/1447443,MLSListings,ML80718840,N,Y,37.231589,-121.906619
PAST SALE,,Single Family Residential,1666 Hyacinth Ln,San Jose,CA,95124,235000,3,2.0,,1176,6396,1963,,200,,,,,http://www.redfin.com/CA/San-Jose/1666-Hyacinth-Ln-95124/home/1454804,,,N,Y,37.2300442,-121.9081305
PAST SALE,June-7-2005,Single Family Residential,1679 CANNA Ln,San Jose,CA,95124,809000,4,2.0,San Jose,1580,6000,1975,5475,512,,Sold,,,http://www.redfin.com/CA/San-Jose/1679-Canna-Ln-95124/home/1794093,MLSListings,ML80515910,N,Y,37.2315229,-121.9082194
PAST SALE,September-26-2016,Single Family Residential,1628 Canna Ln,SAN JOSE,CA,95124,1150000,3,2.0,SAN JOSE,1569,6272,1977,1346,733,,Sold,,,http://www.redfin.com/CA/San-Jose/1628-Canna-Ln-95124/home/918045,MLSListings,ML81598072,N,Y,37.2306804,-121.9055076
PAST SALE,May-20-1999,Single Family Residential,1629 IXIAS Ct,San Jose,CA,95124,450000,3,2.0,San Jose,1752,6360,,7685,257,,Sold,,,http://www.redfin.com/CA/San-Jose/1629-Ixias-Ct-95124/home/1302056,MLSListings,ML89912485,N,Y,37.2304294,-121.9062189
PAST SALE,November-7-2017,Single Family Residential,1651 Hyacinth Ln,SAN JOSE,CA,95124,1054000,3,2.0,SAN JOSE,1286,6180,1963,939,820,,Sold,,,http://www.redfin.com/CA/San-Jose/1651-Hyacinth-Ln-95124/home/1406074,MLSListings,ML81678472,N,Y,37.2296601,-121.9071525
PAST SALE,July-6-2004,Single Family Residential,1625 IXIAS Ct,San Jose,CA,95124,620000,3,2.0,San Jose,1241,6360,1963,5811,500,,Sold,,,http://www.redfin.com/CA/San-Jose/1625-Ixias-Ct-95124/home/638151,MLSListings,ML80398277,N,Y,37.2303855,-121.9058633
PAST SALE,,Single Family Residential,1639 Canna Ln,San Jose,CA,95124,240000,3,2.0,,1569,6065,1977,,153,,,,,http://www.redfin.com/CA/San-Jose/1639-Canna-Ln-95124/home/917819,,,N,Y,37.2310958,-121.90613
PAST SALE,,Single Family Residential,1654 Canna Ln,San Jose,CA,95124,110000,4,2.0,,1744,8971,1977,,63,,,,,http://www.redfin.com/CA/San-Jose/1654-Canna-Ln-95124/home/918052,,,N,Y,37.2307139,-121.9071525
